step,loss,lr,tokens_per_sec
5550300,0.920436,0.00012424,199320.78
5550400,0.970756,0.00012423,199320.85
5550500,0.966164,0.00012423,199320.90
5550600,0.982744,0.00012422,199320.87
5550700,0.956948,0.00012422,199320.82
5550800,0.960604,0.00012421,199320.80
5550900,1.053957,0.00012421,199320.87
5551000,0.970977,0.00012421,199320.94
5551100,0.941047,0.00012420,199320.98
5551200,0.924127,0.00012420,199321.02
5551300,0.996439,0.00012419,199321.07
5551400,0.978892,0.00012419,199321.06
5551500,0.970033,0.00012418,199321.12
5551600,0.997234,0.00012418,199321.12
5551700,0.901030,0.00012417,199321.06
5551800,0.949095,0.00012417,199321.06
5551900,0.954141,0.00012416,199321.15
5552000,0.971501,0.00012416,199321.19
5552100,0.910930,0.00012415,199321.21
5552200,0.926307,0.00012415,199321.17
5552300,0.944775,0.00012415,199321.22
5552400,0.946546,0.00012414,199321.23
5552500,0.990099,0.00012414,199321.17
5552600,0.973817,0.00012413,199321.14
5552700,0.945651,0.00012413,199321.09
5552800,0.973270,0.00012412,199321.07
5552900,0.963722,0.00012412,199321.13
5553000,0.946292,0.00012411,199321.17
5553100,0.988995,0.00012411,199321.18
5553200,0.963957,0.00012410,199321.19
5553300,0.931370,0.00012410,199321.18
5553400,0.935586,0.00012409,199321.18
5553500,0.955108,0.00012409,199321.18
5553600,0.997586,0.00012408,199321.19
5553700,0.987056,0.00012408,199321.24
5553800,0.991593,0.00012408,199321.25
5553900,0.932728,0.00012407,199321.27
5554000,0.963752,0.00012407,199321.27
5554100,0.985790,0.00012406,199321.28
5554200,0.950526,0.00012406,199321.34
5554300,1.003071,0.00012405,199321.36
5554400,0.896994,0.00012405,199321.38
5554500,0.974489,0.00012404,199321.36
5554600,0.951509,0.00012404,199321.35
5554700,0.946102,0.00012403,199321.28
5554800,0.997665,0.00012403,199321.37
5554900,0.977422,0.00012402,199321.40
5555000,0.969335,0.00012402,199321.35
5555100,0.955833,0.00012402,199321.38
5555200,0.958814,0.00012401,199321.41
5555300,0.944143,0.00012401,199321.36
5555400,0.941056,0.00012400,199321.40
5555500,0.897824,0.00012400,199321.49
5555600,1.009147,0.00012399,199321.47
5555700,0.971384,0.00012399,199321.49
5555800,1.003741,0.00012398,199321.56
5555900,0.983405,0.00012398,199321.54
5556000,0.974303,0.00012397,199321.49
5556100,1.009455,0.00012397,199321.49
5556200,0.997237,0.00012396,199321.57
5556300,0.970664,0.00012396,199321.63
5556400,0.998155,0.00012395,199321.67
5556500,0.963285,0.00012395,199321.72
5556600,0.991586,0.00012395,199321.78
5556700,0.974640,0.00012394,199321.85
5556800,1.023698,0.00012394,199321.83
5556900,0.959449,0.00012393,199321.87
5557000,1.007811,0.00012393,199321.86
5557100,0.919338,0.00012392,199321.91
5557200,0.996440,0.00012392,199322.01
5557300,0.976692,0.00012391,199322.08
5557400,0.973467,0.00012391,199322.12
5557500,0.960213,0.00012390,199322.09
5557600,0.997061,0.00012390,199322.12
5557700,0.916807,0.00012389,199322.06
5557800,0.983167,0.00012389,199322.00
5557900,0.980615,0.00012389,199321.91
5558000,0.975645,0.00012388,199321.87
5558100,0.995490,0.00012388,199321.80
5558200,0.951116,0.00012387,199321.82
5558300,0.994517,0.00012387,199321.85
5558400,0.955814,0.00012386,199321.83
5558500,1.001389,0.00012386,199321.85
5558600,0.995915,0.00012385,199321.83
5558700,0.975002,0.00012385,199321.85
5558800,0.976399,0.00012384,199321.86
5558900,0.947111,0.00012384,199321.90
5559000,0.993618,0.00012383,199321.98
5559100,0.934325,0.00012383,199322.00
5559200,0.948352,0.00012382,199322.04
5559300,0.994705,0.00012382,199322.03
5559400,0.987278,0.00012382,199322.04
5559500,0.981007,0.00012381,199322.05
5559600,0.962042,0.00012381,199322.11
5559700,0.972237,0.00012380,199322.18
5559800,0.985466,0.00012380,199322.21
5559900,0.965307,0.00012379,199322.22
5560000,0.951284,0.00012379,199322.25
5560100,0.977978,0.00012378,199322.31
5560200,0.980904,0.00012378,199322.33
5560300,0.963927,0.00012377,199322.33
5560400,0.973780,0.00012377,199322.25
5560500,0.967430,0.00012376,199322.33
5560600,0.938451,0.00012376,199322.32
5560700,0.943437,0.00012376,199322.34
5560800,0.940089,0.00012375,199322.35
5560900,1.029840,0.00012375,199322.39
5561000,0.954400,0.00012374,199322.46
5561100,0.955185,0.00012374,199322.42
5561200,0.984793,0.00012373,199322.40
5561300,0.961820,0.00012373,199322.39
5561400,0.917863,0.00012372,199322.43
5561500,0.949274,0.00012372,199322.49
5561600,0.943835,0.00012371,199322.45
5561700,0.994981,0.00012371,199322.44
5561800,0.982673,0.00012370,199322.45
5561900,0.966867,0.00012370,199322.40
5562000,0.963648,0.00012369,199322.38
5562100,1.035955,0.00012369,199322.36
5562200,0.996043,0.00012369,199322.46
5562300,0.965961,0.00012368,199322.48
5562400,0.999399,0.00012368,199322.56
5562500,0.982558,0.00012367,199322.59
5562600,1.004998,0.00012367,199322.45
5562700,0.987791,0.00012366,199322.45
5562800,0.933231,0.00012366,199322.44
5562900,0.952325,0.00012365,199322.36
5563000,0.965533,0.00012365,199322.35
5563100,1.010949,0.00012364,199322.43
5563200,0.949906,0.00012364,199322.44
5563300,0.966907,0.00012363,199322.46
5563400,0.958044,0.00012363,199322.55
5563500,0.982231,0.00012363,199322.62
5563600,0.935172,0.00012362,199322.63
5563700,1.009160,0.00012362,199322.66
5563800,0.932614,0.00012361,199322.74
5563900,0.890805,0.00012361,199322.77
5564000,0.977708,0.00012360,199322.76
5564100,0.977425,0.00012360,199322.75
5564200,0.961665,0.00012359,199322.68
5564300,0.983242,0.00012359,199322.66
5564400,0.941704,0.00012358,199322.69
5564500,1.018266,0.00012358,199322.73
5564600,0.942622,0.00012357,199322.71
5564700,0.978633,0.00012357,199322.80
5564800,0.952406,0.00012357,199322.86
5564900,0.935788,0.00012356,199322.92
5565000,1.006519,0.00012356,199322.94
5565100,1.019803,0.00012355,199322.98
5565200,0.947387,0.00012355,199323.01
5565300,0.943582,0.00012354,199323.05
5565400,0.955803,0.00012354,199323.07
5565500,0.937374,0.00012353,199323.03
5565600,1.036512,0.00012353,199322.98
5565700,0.966611,0.00012352,199323.00
5565800,1.002355,0.00012352,199322.97
5565900,0.961909,0.00012351,199322.93
5566000,0.954967,0.00012351,199322.88
5566100,0.969479,0.00012350,199322.84
5566200,0.985598,0.00012350,199322.82
5566300,0.922223,0.00012350,199322.81
5566400,0.984116,0.00012349,199322.82
5566500,0.968941,0.00012349,199322.87
5566600,0.966186,0.00012348,199322.86
5566700,0.916367,0.00012348,199322.90
5566800,0.931508,0.00012347,199322.90
5566900,0.949991,0.00012347,199322.85
5567000,0.926651,0.00012346,199322.80
5567100,1.011873,0.00012346,199322.84
5567200,0.976716,0.00012345,199322.89
5567300,0.999793,0.00012345,199322.91
5567400,0.981318,0.00012344,199322.84
5567500,0.959757,0.00012344,199322.83
5567600,0.973363,0.00012344,199322.87
5567700,0.989395,0.00012343,199322.92
5567800,0.972392,0.00012343,199322.95
5567900,1.037572,0.00012342,199322.92
5568000,0.957564,0.00012342,199322.87
5568100,1.024634,0.00012341,199322.92
5568200,0.955046,0.00012341,199322.95
5568300,0.968727,0.00012340,199323.05
5568400,0.967665,0.00012340,199323.11
5568500,0.978529,0.00012339,199323.18
5568600,0.996793,0.00012339,199323.22
5568700,0.977455,0.00012338,199323.26
5568800,1.000126,0.00012338,199323.29
5568900,0.921751,0.00012337,199323.33
5569000,0.991253,0.00012337,199323.31
5569100,0.983469,0.00012337,199323.36
5569200,0.970545,0.00012336,199323.36
5569300,0.996425,0.00012336,199323.37
5569400,0.959896,0.00012335,199323.40
5569500,0.962821,0.00012335,199323.47
5569600,0.911466,0.00012334,199323.58
5569700,0.981107,0.00012334,199323.59
5569800,0.990987,0.00012333,199323.58
5569900,0.902583,0.00012333,199323.61
5570000,0.935575,0.00012332,199323.65
5570100,1.026086,0.00012332,199323.70
5570200,0.951029,0.00012331,199323.74
5570300,1.039874,0.00012331,199323.86
5570400,0.972979,0.00012331,199323.93
5570500,0.932989,0.00012330,199323.97
5570600,0.938522,0.00012330,199324.00
5570700,0.922167,0.00012329,199324.07
5570800,0.949396,0.00012329,199324.11
5570900,0.940828,0.00012328,199324.16
5571000,0.919897,0.00012328,199324.18
5571100,0.912759,0.00012327,199324.22
5571200,0.989148,0.00012327,199324.31
5571300,0.985524,0.00012326,199324.29
5571400,0.982543,0.00012326,199324.30
5571500,1.022359,0.00012325,199324.29
5571600,0.972098,0.00012325,199324.37
5571700,0.980538,0.00012324,199324.41
5571800,1.002275,0.00012324,199324.48
5571900,0.996860,0.00012324,199324.60
5572000,0.995488,0.00012323,199324.65
5572100,1.014219,0.00012323,199324.79
5572200,0.982091,0.00012322,199324.91
5572300,0.954203,0.00012322,199324.98
5572400,0.956010,0.00012321,199325.05
5572500,0.994972,0.00012321,199325.11
5572600,1.003953,0.00012320,199325.18
5572700,0.977867,0.00012320,199325.25
5572800,1.008608,0.00012319,199325.29
5572900,0.950680,0.00012319,199325.34
5573000,0.957665,0.00012318,199325.35
5573100,0.936611,0.00012318,199325.39
5573200,0.945737,0.00012318,199325.35
5573300,0.962547,0.00012317,199325.35
5573400,1.034600,0.00012317,199325.31
5573500,0.936687,0.00012316,199325.30
5573600,0.914651,0.00012316,199325.27
5573700,0.979370,0.00012315,199325.29
5573800,0.992208,0.00012315,199325.34
5573900,0.965562,0.00012314,199325.39
5574000,0.917316,0.00012314,199325.41
5574100,1.001959,0.00012313,199325.46
5574200,1.010049,0.00012313,199325.42
5574300,0.984379,0.00012312,199325.47
5574400,0.947903,0.00012312,199325.52
5574500,0.983352,0.00012312,199325.51
5574600,0.896232,0.00012311,199325.48
5574700,1.001117,0.00012311,199325.51
5574800,0.968851,0.00012310,199325.53
5574900,0.976336,0.00012310,199325.62
5575000,1.005619,0.00012309,199325.60
5575100,0.957100,0.00012309,199325.67
5575200,0.915817,0.00012308,199325.69
5575300,0.925477,0.00012308,199325.77
5575400,0.996758,0.00012307,199325.77
5575500,0.978909,0.00012307,199325.82
5575600,1.017673,0.00012306,199325.82
5575700,0.951978,0.00012306,199325.85
5575800,1.004744,0.00012305,199325.89
5575900,0.949834,0.00012305,199325.97
5576000,0.995757,0.00012305,199325.94
5576100,1.009462,0.00012304,199325.99
5576200,0.932092,0.00012304,199325.94
5576300,0.988283,0.00012303,199326.00
5576400,0.969870,0.00012303,199325.97
5576500,0.978811,0.00012302,199325.96
5576600,0.983682,0.00012302,199326.01
5576700,0.944816,0.00012301,199326.08
5576800,0.928366,0.00012301,199326.18
5576900,0.986450,0.00012300,199326.27
5577000,0.920113,0.00012300,199326.35
5577100,1.001519,0.00012299,199326.46
5577200,0.941083,0.00012299,199326.57
5577300,0.945763,0.00012299,199326.60
5577400,1.001172,0.00012298,199326.60
5577500,0.924597,0.00012298,199326.62
5577600,1.013049,0.00012297,199326.69
5577700,1.007165,0.00012297,199326.72
5577800,0.964379,0.00012296,199326.80
5577900,0.973859,0.00012296,199326.88
5578000,1.041808,0.00012295,199326.88
5578100,0.937553,0.00012295,199326.92
5578200,1.002257,0.00012294,199326.82
5578300,0.996761,0.00012294,199326.84
5578400,0.944582,0.00012293,199326.85
5578500,0.931063,0.00012293,199326.93
5578600,0.948758,0.00012293,199326.98
5578700,0.897881,0.00012292,199326.97
5578800,0.979061,0.00012292,199326.96
5578900,1.015241,0.00012291,199326.91
5579000,0.965747,0.00012291,199326.88
5579100,0.962705,0.00012290,199326.87
5579200,0.987853,0.00012290,199326.91
5579300,0.975816,0.00012289,199326.94
5579400,0.994708,0.00012289,199326.97
5579500,1.029849,0.00012288,199326.96
5579600,0.938186,0.00012288,199326.96
5579700,0.989638,0.00012287,199326.95
5579800,1.002749,0.00012287,199326.94
5579900,0.982620,0.00012286,199326.95
5580000,0.966482,0.00012286,199326.97
5580100,0.979752,0.00012286,199326.97
5580200,0.918470,0.00012285,199326.95
5580300,0.922543,0.00012285,199326.96
5580400,1.004602,0.00012284,199326.99
5580500,0.959766,0.00012284,199327.01
5580600,0.957282,0.00012283,199327.00
5580700,0.933536,0.00012283,199327.02
5580800,1.000136,0.00012282,199327.08
5580900,0.955678,0.00012282,199327.10
5581000,0.933927,0.00012281,199327.12
5581100,0.909597,0.00012281,199327.12
5581200,0.956437,0.00012280,199327.22
5581300,0.974589,0.00012280,199327.31
5581400,1.016544,0.00012280,199327.37
5581500,0.937493,0.00012279,199327.43
5581600,0.972840,0.00012279,199327.54
5581700,1.012007,0.00012278,199327.58
5581800,0.999746,0.00012278,199327.61
5581900,0.935171,0.00012277,199327.65
5582000,0.924188,0.00012277,199327.68
5582100,1.012037,0.00012276,199327.74
5582200,0.958491,0.00012276,199327.78
5582300,0.952994,0.00012275,199327.82
5582400,1.003032,0.00012275,199327.82
5582500,0.977007,0.00012274,199327.89
5582600,0.944142,0.00012274,199327.96
5582700,0.938816,0.00012273,199327.96
5582800,0.958319,0.00012273,199328.07
5582900,0.923019,0.00012273,199328.02
5583000,0.976218,0.00012272,199328.12
5583100,0.983249,0.00012272,199328.09
5583200,1.005639,0.00012271,199328.11
5583300,0.991093,0.00012271,199328.10
5583400,0.923274,0.00012270,199328.10
5583500,0.984240,0.00012270,199328.04
5583600,0.950486,0.00012269,199328.05
5583700,0.939240,0.00012269,199328.06
5583800,1.019653,0.00012268,199328.11
5583900,0.990925,0.00012268,199328.15
5584000,0.953484,0.00012267,199328.12
5584100,0.973036,0.00012267,199328.21
5584200,1.001471,0.00012267,199328.28
5584300,0.949595,0.00012266,199328.24
5584400,0.979309,0.00012266,199328.26
5584500,0.946309,0.00012265,199328.28
5584600,0.976739,0.00012265,199328.38
5584700,0.951102,0.00012264,199328.37
5584800,0.984011,0.00012264,199328.37
5584900,1.026503,0.00012263,199328.38
5585000,1.004662,0.00012263,199328.32
5585100,0.978949,0.00012262,199328.32
5585200,0.995344,0.00012262,199328.20
5585300,0.959029,0.00012261,199328.28
5585400,0.972404,0.00012261,199328.33
5585500,0.940607,0.00012261,199328.37
5585600,0.950549,0.00012260,199328.36
5585700,0.929233,0.00012260,199328.34
5585800,0.937176,0.00012259,199328.30
5585900,0.997562,0.00012259,199328.29
5586000,0.959829,0.00012258,199328.28
5586100,1.019287,0.00012258,199328.31
5586200,0.939570,0.00012257,199328.35
5586300,0.966837,0.00012257,199328.37
5586400,0.997167,0.00012256,199328.39
5586500,0.954612,0.00012256,199328.45
5586600,1.003467,0.00012255,199328.50
5586700,0.958651,0.00012255,199328.55
5586800,0.962121,0.00012254,199328.53
5586900,0.971517,0.00012254,199328.54
5587000,1.032942,0.00012254,199328.58
5587100,0.953264,0.00012253,199328.66
5587200,0.975941,0.00012253,199328.70
5587300,0.930686,0.00012252,199328.73
5587400,1.005094,0.00012252,199328.80
5587500,0.938378,0.00012251,199328.83
5587600,0.939850,0.00012251,199328.81
5587700,1.020748,0.00012250,199328.81
5587800,0.958286,0.00012250,199328.84
5587900,1.018192,0.00012249,199328.88
5588000,0.959139,0.00012249,199328.94
5588100,0.925128,0.00012248,199328.94
5588200,0.986204,0.00012248,199328.93
5588300,0.973893,0.00012248,199328.95
5588400,0.920315,0.00012247,199328.97
5588500,0.972668,0.00012247,199328.98
5588600,0.957782,0.00012246,199329.05
5588700,0.989334,0.00012246,199329.06
5588800,0.939462,0.00012245,199329.09
5588900,0.954042,0.00012245,199329.13
5589000,0.957915,0.00012244,199329.18
5589100,0.993769,0.00012244,199329.20
5589200,0.948279,0.00012243,199329.22
5589300,0.978897,0.00012243,199329.28
5589400,0.967011,0.00012242,199329.36
5589500,0.956628,0.00012242,199329.39
5589600,0.983221,0.00012242,199329.44
5589700,0.950264,0.00012241,199329.44
5589800,0.922003,0.00012241,199329.44
5589900,0.996787,0.00012240,199329.42
5590000,0.955589,0.00012240,199329.42
5590100,0.979745,0.00012239,199329.44
5590200,0.949045,0.00012239,199329.47
5590300,0.939805,0.00012238,199329.51
5590400,0.946705,0.00012238,199329.55
5590500,0.928935,0.00012237,199329.60
5590600,0.967171,0.00012237,199329.63
5590700,0.972053,0.00012236,199329.62
5590800,1.004600,0.00012236,199329.65
5590900,0.993713,0.00012235,199329.67
5591000,0.939990,0.00012235,199329.66
5591100,0.953539,0.00012235,199329.71
5591200,0.962140,0.00012234,199329.79
5591300,0.903039,0.00012234,199329.83
5591400,0.946180,0.00012233,199329.87
5591500,0.949598,0.00012233,199329.92
5591600,0.982540,0.00012232,199329.92
5591700,0.968403,0.00012232,199329.94
5591800,0.966201,0.00012231,199329.95
5591900,0.969988,0.00012231,199330.02
5592000,0.960738,0.00012230,199330.09
5592100,0.914956,0.00012230,199330.14
5592200,0.917749,0.00012229,199330.17
5592300,0.982850,0.00012229,199330.19
5592400,0.983282,0.00012229,199330.22
5592500,0.971806,0.00012228,199330.22
5592600,0.976246,0.00012228,199330.26
5592700,0.940235,0.00012227,199330.29
5592800,0.976847,0.00012227,199330.36
5592900,0.961916,0.00012226,199330.33
5593000,1.002568,0.00012226,199330.33
5593100,0.954544,0.00012225,199330.36
5593200,1.030528,0.00012225,199330.39
5593300,0.961273,0.00012224,199330.45
5593400,0.957889,0.00012224,199330.51
5593500,0.966085,0.00012223,199330.55
5593600,0.995166,0.00012223,199330.57
5593700,0.930393,0.00012223,199330.55
5593800,0.962394,0.00012222,199330.40
5593900,0.932919,0.00012222,199330.41
5594000,0.949530,0.00012221,199330.47
5594100,0.910025,0.00012221,199330.45
5594200,1.004852,0.00012220,199330.40
5594300,0.976875,0.00012220,199330.28
5594400,0.986570,0.00012219,199330.34
5594500,0.992519,0.00012219,199330.36
5594600,0.938391,0.00012218,199330.43
5594700,1.033709,0.00012218,199330.45
5594800,1.040888,0.00012217,199330.52
5594900,0.995295,0.00012217,199330.60
5595000,0.992558,0.00012217,199330.64
5595100,0.964734,0.00012216,199330.70
5595200,0.981630,0.00012216,199330.77
5595300,0.940707,0.00012215,199330.74
5595400,0.950952,0.00012215,199330.75
5595500,0.942449,0.00012214,199330.73
5595600,0.924527,0.00012214,199330.75
5595700,0.999175,0.00012213,199330.83
5595800,1.021345,0.00012213,199330.85
5595900,0.972764,0.00012212,199330.82
5596000,0.973125,0.00012212,199330.79
5596100,0.994880,0.00012211,199330.77
5596200,0.980523,0.00012211,199330.82
5596300,0.976763,0.00012210,199330.88
5596400,0.933560,0.00012210,199330.91
5596500,0.897003,0.00012210,199330.97
5596600,0.931792,0.00012209,199331.04
5596700,0.990783,0.00012209,199331.12
5596800,0.934820,0.00012208,199331.22
5596900,0.940638,0.00012208,199331.29
5597000,0.933670,0.00012207,199331.32
5597100,0.975343,0.00012207,199331.30
5597200,0.969911,0.00012206,199331.30
5597300,0.977284,0.00012206,199331.34
5597400,0.941398,0.00012205,199331.39
5597500,0.958806,0.00012205,199331.50
5597600,0.972112,0.00012204,199331.55
5597700,1.013401,0.00012204,199331.52
5597800,0.983349,0.00012204,199331.52
5597900,0.986591,0.00012203,199331.50
5598000,0.974416,0.00012203,199331.44
5598100,0.952900,0.00012202,199331.42
5598200,0.957645,0.00012202,199331.38
5598300,0.989734,0.00012201,199331.34
5598400,0.970047,0.00012201,199331.41
5598500,0.990331,0.00012200,199331.49
5598600,0.922609,0.00012200,199331.54
5598700,1.020730,0.00012199,199331.55
5598800,1.002586,0.00012199,199331.62
